3507 2
3099 -0.155191 -0.405875
223 0.32481 -0.671412
3134 0.310398 -0.509619
1134 0.226999 -0.846126
3230 -0.0789084 -0.342528
361 0.319791 -0.731707
2986 0.283777 -0.50524
2715 0.129866 -0.399226
2720 0.0936181 -0.379356
282 -0.0465581 -0.804807
1835 0.325822 -0.899398
2531 0.377685 -1.19484
2502 0.019387 -0.673965
1969 0.0756469 -0.724272
516 0.25937 -0.91916
1540 0.149148 -0.847943
705 0.0137264 -0.916423
1005 0.290165 -1.02199
1006 0.326927 -0.575092
2744 -0.0535575 -0.633935
1727 -0.05152 -0.909245
2255 -0.012201 -0.575385
2199 0.0290857 -0.421761
270 0.107 -1.05811
2492 -0.0244727 -0.364903
2211 0.286245 -0.292236
796 0.287961 -0.452917
127 0.00928331 -0.948926
1798 -0.00386209 -0.417079
372 0.407753 -1.29268
212 -0.0254497 -0.851081
670 0.112524 -0.725194
2699 0.0996153 -0.443285
391 0.000575383 -0.910374
436 0.339228 -0.524221
334 -0.0219343 -0.861932
2153 0.143292 -0.674938
2272 0.228256 -0.485031
472 -0.140467 -0.371132
51 0.261506 -0.570971
1122 0.0647875 -0.538272
2119 -0.042581 -0.749533
691 0.264334 -0.682415
2985 -0.0677481 -0.728285
2983 0.00940852 -1.16879
762 -0.12242 -0.403588
2917 0.25867 -0.737915
2584 0.00193927 -0.929771
2583 0.399774 -1.03396
2510 0.107214 -0.847293
2670 0.11458 -0.692725
274 0.332394 -0.851942
2011 0.348512 -0.322692
2010 0.387897 -0.864241
1075 0.189732 -0.819496
1557 -0.0353322 -0.672852
1508 0.344734 -0.778533
1954 -0.127315 -0.672369
2395 0.302585 -0.49678
2411 0.350893 -0.679438
2731 -0.0723561 -0.520782
2745 0.139864 -0.393908
2224 0.238609 -0.342186
1342 0.272186 -1.07449
810 0.0240536 -0.419166
2661 0.295719 -0.785165
560 -0.0992085 -0.660319
2182 0.0564141 -0.810434
348 0.171439 -0.783787
2916 -0.0997336 -0.529252
2116 0.285081 -0.379693
1979 0.0176374 -0.50426
1555 0.0515686 -0.561098
1296 0.402623 -0.722709
1293 0.257407 -0.831142
697 0.235771 -0.896534
2798 0.279044 -0.484107
3319 0.167867 -0.279494
3321 0.15485 -0.40931
1814 -0.0811268 -0.46131
1441 0.00239527 -0.790272
1849 0.302314 -0.538599
2448 0.228036 -0.365759
576 0.226258 -0.665651
1060 0.307933 -0.340373
2600 -0.0301045 -0.663004
2978 0.313663 -0.40862
966 0.0558478 -0.731184
3084 -0.0388219 -0.485593
1523 0.250652 -0.545585
3360 -0.0971032 -0.551673
1051 0.0490688 -0.915941
194 0.263362 -0.678372
2593 -0.0223228 -0.424116
3045 0.270292 -0.49951
3140 0.265804 -0.54795
1505 0.0639377 -0.531484
1241 0.158519 -0.443131
16 0.109796 -1.16186
771 -0.0430902 -0.796735
2450 -0.0228943 -0.531719
1583 -0.00395299 -0.63329
996 0.0896303 -0.817235
70 0.344596 -0.914602
1330 0.100195 -0.96039
1743 0.102901 -0.548737
1821 0.0320086 -0.532686
1174 0.250912 -0.397205
1246 0.33439 -0.610416
3380 0.112392 -0.542258
549 0.0229405 -0.873722
2239 -0.107447 -0.557225
1712 0.372285 -0.763924
2802 0.00940273 -0.6986
1606 0.22312 -0.482689
156 0.390982 -0.687429
3361 0.125749 -0.542409
83 0.263158 -0.795009
908 0.157223 -0.756385
1636 0.275881 -1.13133
1261 0.17253 -0.750964
1422 0.0859765 -0.760584
1832 0.108367 -0.595706
1707 0.35826 -0.939981
1854 -0.0871624 -0.525004
1310 0.140077 -0.466863
2786 0.357233 -0.65265
1242 -0.00776813 -0.768009
2635 0.163086 -0.248052
953 -0.109832 -0.536765
1575 0.350688 -0.881098
1447 -0.120104 -0.600125
238 -0.0217706 -0.568294
237 0.135828 -0.606451
2383 0.0829507 -0.407232
2176 0.232652 -0.608625
2147 0.369259 -0.684107
1080 0.395858 -0.756438
2936 0.295424 -0.764308
3046 0.0987131 -0.502542
3182 0.0689898 -0.714689
2975 -0.0534694 -0.426155
1112 0.162786 -0.484574
1311 0.140536 -0.56001
126 0.080585 -1.16627
873 -0.100907 -0.578986
2045 -0.102073 -0.601274
309 0.242472 -0.835271
2479 0.320258 -0.421147
1857 0.342899 -0.759775
1647 0.0998811 -0.632575
210 0.138709 -0.929968
1318 0.24439 -0.480348
1313 0.313592 -0.692905
3438 0.155716 -0.442853
302 0.346775 -0.766607
2302 0.10032 -0.394139
1478 0.246541 -0.41149
422 0.109733 -0.579548
428 -0.0622643 -0.947376
132 -0.0382032 -0.80709
184 -0.00497956 -0.913738
2232 -0.0696696 -0.359319
2160 0.316241 -0.774089
2915 0.246172 -0.830249
3102 -0.0683059 -0.523836
3055 0.0805853 -0.408601
514 -0.0413284 -0.755388
2101 0.41102 -0.653855
513 0.122916 -0.73505
709 -0.0607121 -0.814772
380 0.255741 -1.00004
3172 -0.121838 -0.558949
192 0.396127 -1.1258
1908 0.0919627 -0.328122
1630 -0.0789655 -0.632165
2037 -0.146011 -0.568638
1731 0.0189543 -0.483087
3118 0.142131 -0.833274
3116 0.190471 -0.70103
925 0.0583999 -0.825867
923 0.15298 -1.48401
280 0.0299122 -0.881931
3072 0.181217 -0.458295
904 -0.10035 -0.688414
760 -0.0379807 -1.10011
1535 -0.0733011 -0.855782
2908 -0.0650332 -0.669622
2883 0.302743 -0.700361
1710 -0.0616199 -0.441651
2193 -0.101256 -0.204745
1476 -0.0370126 -0.481891
91 -0.0437506 -1.29532
2602 0.168775 -0.239323
2142 0.18392 -0.641376
982 0.139817 -0.850123
1392 -0.00720593 -0.527955
1390 0.134612 -1.2639
1396 0.206843 -0.711084
2030 0.0216823 -0.719672
2031 -0.0213682 -0.754105
2856 0.311492 -0.375301
2864 0.00664366 -0.378571
2273 -0.0419788 -0.460953
1863 -0.0821271 -0.623746
3299 -0.0909978 -0.483052
1666 0.270794 -0.448304
1662 -0.0512701 -0.467419
538 0.42658 -0.699501
841 -0.0106036 -0.646426
840 0.0774664 -0.60629
1162 0.076927 -0.270332
1212 0.0763243 -0.410011
1208 0.283027 -0.412577
1111 -0.142996 -0.701417
1698 0.14258 -0.571424
1542 0.0561688 -0.658187
718 -0.136223 -0.6193
2099 -0.0726204 -0.675268
326 0.439117 -1.1363
414 0.275199 -0.679
401 0.0762694 -0.281167
874 0.337011 -0.755471
765 -0.0203497 -0.589251
2337 0.362847 -0.269417
2426 -0.0255072 -0.554288
2063 0.416372 -1.14148
614 0.233153 -0.924982
93 0.0369706 -0.784557
891 0.0156462 -1.01944
277 0.253471 -1.08656
1308 -0.165531 -0.606974
918 0.21449 -0.680417
913 0.134749 -1.21253
3079 -0.0814222 -0.522179
1522 -0.0361739 -0.64328
754 -0.00975273 -0.663684
604 0.189465 -1.13963
520 -0.0986954 -0.708869
3110 0.167549 -0.56306
672 0.167631 -0.757752
3013 -0.121459 -0.484332
2378 0.0263458 -0.365645
2221 0.0137345 -0.456658
1584 0.230524 -0.54647
793 0.182966 -0.751594
2018 0.236751 -0.530068
488 0.116362 -0.65221
2979 0.0937195 -0.496464
2826 0.261545 -0.285943
528 -0.016545 -0.786674
1577 0.276322 -0.466246
3203 -0.00108417 -0.52593
216 -0.111953 -0.432517
1287 -0.00159196 -0.458605
504 -0.134424 -0.798959
1370 0.0994821 -0.818618
821 0.31972 -0.523835
2180 0.121602 -0.791837
1151 0.1397 -0.862297
1385 0.339015 -0.688207
1229 0.0327779 -0.660779
1433 -0.00567107 -0.518639
2662 -0.0258811 -0.491024
1739 0.248239 -0.542525
201 0.2086 -0.498103
105 0.228919 -0.793554
1470 0.164306 -0.575314
450 0.0285882 -0.958829
2912 0.149396 -0.631632
3315 0.219142 -0.452565
1811 0.0902917 -0.640853
1043 0.166697 -0.859987
2134 0.2459 -0.763406
1163 0.24896 -0.464068
2472 0.192283 -0.220191
2968 0.13393 -0.503902
1828 0.0977526 -1.00709
190 0.103228 -0.758216
2173 0.030064 -0.712305
396 0.247969 -0.853991
1556 0.350613 -0.682374
1196 -0.0752265 -0.674808
244 0.184286 -0.720829
2109 0.28684 -1.16585
2111 0.0065628 -1.12882
1264 0.0162351 -0.702114
2019 -0.0300293 -0.962438
2020 -0.106956 -0.962556
2178 0.326021 -0.722434
1974 0.129456 -0.708804
1251 0.131486 -0.862885
24 0.34383 -0.7132
338 0.198994 -0.661757
703 0.384184 -0.949901
97 0.087811 -0.75048
704 -0.108853 -0.573419
524 0.280477 -1.39201
3205 0.039678 -0.350136
1572 -0.0280296 -0.902755
1573 -0.0732618 -0.878779
2861 0.261691 -0.349434
1040 0.063645 -0.873503
2534 0.253157 -0.530473
2533 0.21405 -0.60608
2760 -0.0932792 -0.409412
947 0.301144 -0.813658
1344 0.301928 -1.01796
2366 0.0152701 -0.455069
1035 0.234868 -0.769336
1050 0.0431345 -0.393903
3507 0.190666 -0.35656
310 0.298327 -0.749112
1683 0.101465 -0.321481
921 0.364322 -0.913759
1018 0.348977 -1.00058
922 0.0346333 -0.497983
3154 0.262482 -0.582045
3161 0.0965691 -0.329484
2291 0.167373 -0.362839
1589 0.26171 -0.796979
144 0.335809 -0.672318
1755 0.0884165 -0.239005
1667 -0.118443 -0.656977
2806 -0.0867645 -0.547523
830 0.00427112 -0.733379
3378 0.194169 -0.281048
2016 0.269344 -0.891135
2015 0.143153 -0.813012
3119 0.070727 -0.433205
351 0.0958092 -1.22047
1077 0.12011 -1.12249
2703 0.204613 -0.510977
1093 0.221548 -0.301238
3145 -0.0475539 -0.555075
1263 -0.00716974 -0.542704
46 -0.00183805 -0.834845
2588 -0.116312 -0.453325
2587 0.132713 -0.545182
1282 0.265371 -0.35368
766 0.373065 -1.15942
635 0.394855 -0.867253
737 0.360781 -0.653969
375 0.202807 -1.01103
1670 0.349861 -0.786791
1302 -0.0726071 -0.841765
2025 0.16085 -0.815902
871 0.386845 -0.758045
872 0.361779 -0.791123
1145 0.020986 -0.363093
300 0.164546 -0.418836
77 -0.00563777 -0.899428
2930 -0.123358 -0.575878
959 0.0439786 -0.93982
395 0.164675 -0.774477
394 -0.0260241 -0.813663
2139 -0.15657 -0.668222
2143 -0.0110129 -0.779074
1520 0.0892173 -0.241832
744 -0.00760381 -0.664558
2675 -0.131659 -0.595566
791 0.29433 -0.369186
571 0.245851 -0.971071
3191 -0.0436735 -0.418781
3335 -0.136516 -0.430636
1690 -0.140655 -0.451871
1030 0.210635 -0.561209
3033 0.234921 -0.548398
2729 0.0529473 -0.447792
2910 -0.0302598 -0.291798
1091 0.186731 -0.662281
1057 -0.15519 -0.502745
141 -0.03425 -1.24737
1560 0.273685 -0.614888
1946 0.154719 -0.524321
2332 0.318887 -0.353986
2462 0.274101 -0.455936
3505 0.00784259 -0.499489
1507 0.324335 -0.86671
1780 0.089308 -0.486421
2006 0.255184 -0.744507
3194 -0.0974601 -0.390741
1346 -0.00629975 -0.735319
3206 0.220289 -0.227977
1288 0.0482214 -0.612283
2311 0.205601 -0.304723
1640 0.286546 -0.696163
660 -0.0733622 -0.559872
997 0.108854 -0.443967
1456 0.0811441 -0.675322
1871 0.357414 -0.978364
2511 0.185723 -0.663239
952 0.192317 -0.736237
221 0.171746 -0.509027
220 0.181771 -0.993631
225 0.295715 -0.771728
2412 0.0976388 -0.367537
2210 -0.122983 -0.696435
1783 -0.0449285 -0.577016
1730 0.149282 -0.673241
2560 0.313725 -0.804407
283 0.307954 -0.631623
66 0.199125 -0.752727
1220 0.172315 -0.323511
1136 0.305138 -0.344887
610 0.104018 -0.557429
619 0.0953295 -0.601748
1562 -0.0568998 -0.617636
1563 0.291206 -0.799586
1984 0.2189 -0.460955
2754 0.144073 -0.361254
2945 0.147354 -0.940591
2132 0.21039 -0.734354
3212 0.198311 -0.889506
3213 0.350819 -0.792536
3350 0.302502 -0.455497
1681 0.226828 -0.686599
1600 0.00056572 -0.709626
1601 0.329002 -1.08364
2680 0.000155549 -0.642589
1997 -0.0431951 -0.768777
1009 0.0568533 -0.635265
1008 0.415773 -0.951086
2398 0.117276 -0.365926
831 0.205502 -0.696695
902 0.249325 -0.650873
1686 0.350257 -0.601599
1800 0.26197 -0.706553
2977 0.111576 -0.365612
128 0.185138 -1.10206
3087 -0.0237532 -0.589496
1929 0.0691714 -0.541158
1687 -0.0996306 -0.647647
1360 -0.0233663 -1.0293
3258 0.283761 -0.847164
138 0.324755 -0.902116
3482 -0.0405602 -0.433502
168 0.249961 -0.724438
2342 0.220637 -0.249377
1250 0.0554471 -0.890755
2893 0.108931 -0.276802
1886 0.272986 -0.874018
2899 -0.178457 -0.446563
1124 0.0712133 -0.552415
877 0.133104 -0.792674
2605 0.025723 -0.174134
2085 -0.111042 -0.483133
172 0.00993214 -0.752332
2552 0.176544 -0.362798
1173 0.20553 -0.441101
976 -0.159779 -0.69645
854 0.0881351 -0.64251
2500 0.268103 -0.33157
3423 0.242122 -0.896102
3422 -0.0304559 -0.931689
620 0.283687 -0.708904
2938 0.139732 -0.881304
2107 0.25767 -0.801858
1697 0.0510942 -0.54879
1803 -0.0961495 -0.520629
3461 0.311061 -0.378886
85 -0.050673 -0.731439
84 0.177358 -0.824022
1664 -0.0308228 -0.663829
3239 -0.0133652 -0.546393
2461 -0.0342268 -0.388594
2345 0.184432 -0.368658
435 -0.0887867 -0.432301
424 0.178048 -0.441899
2133 0.351008 -0.770716
1106 0.00160192 -0.614551
1401 0.0743145 -1.63807
1475 -0.0532573 -0.864988
1474 0.311949 -0.807253
1013 0.155763 -0.733574
1012 0.163883 -0.676021
2410 -0.158715 -0.328272
90 0.238172 -0.596613
905 0.162631 -0.641631
906 0.120451 -0.427068
2869 -0.015637 -0.40053
887 0.279232 -0.274485
888 0.372339 -0.676729
2830 -0.171888 -0.396817
2886 -0.147642 -0.387954
1368 0.397888 -0.700003
2343 0.0676873 -0.430983
2997 0.12893 -0.474997
1537 0.344418 -0.817772
1538 0.16087 -0.953999
152 0.170194 -0.632593
213 0.127955 -0.705665
1511 0.0700803 -0.876128
3006 -0.135831 -0.326787
2762 0.289393 -0.403584
932 0.0483196 -0.615472
3446 0.260086 -0.33964
1880 0.102484 -0.489766
2203 0.352852 -0.326196
1445 0.0751719 -0.824386
2876 0.275913 -0.285446
2891 0.25857 -0.495474
494 0.164763 -0.400491
370 0.264466 -1.05871
440 -0.0820451 -1.01268
809 0.220345 -0.595572
798 0.250296 -0.753569
994 0.180557 -0.733472
1154 0.235453 -0.720583
1561 0.12507 -0.715155
2161 0.0189915 -0.585985
1271 0.0841101 -0.497494
3175 0.0384399 -0.465738
2705 -0.0419488 -0.492207
2128 0.0631169 -0.699454
767 -0.0493938 -0.601437
1469 0.296937 -0.757655
927 0.117238 -0.505306
1680 0.257778 -0.538725
1726 0.250446 -0.304807
1661 -0.05164 -0.558515
3337 -0.107921 -0.360433
3031 0.226547 -0.794733
3030 -0.0810182 -0.895387
3200 0.256342 -0.39786
1160 -0.0536401 -0.418453
312 0.329411 -0.730736
1443 -0.153178 -0.381964
359 0.281516 -0.98555
1935 0.359344 -0.332873
52 0.22073 -0.813798
3274 0.0480046 -0.528063
3304 0.17089 -0.402659
1695 0.309159 -0.609194
1812 -0.107268 -0.383729
3185 0.22242 -0.701959
2415 0.387338 -0.747695
2387 0.0495046 -0.720614
827 0.278694 -0.449994
1170 0.186994 -0.812866
662 0.195014 -0.689359
1965 0.342732 -0.33263
59 0.238919 -0.907906
1042 0.256332 -0.80601
1044 0.318267 -0.664981
1634 0.107467 -0.597354
512 0.274755 -0.364322
1856 0.397394 -0.845523
1992 -0.0374685 -0.749869
45 -0.0715887 -0.517708
1917 -0.0320601 -0.6815
548 0.121142 -0.531166
3270 0.312746 -0.279114
2624 0.117839 -0.264104
385 0.338897 -0.881468
1931 0.013947 -0.299155
2294 0.0751106 -0.28689
292 0.341172 -0.779792
2789 0.0903634 -0.809861
1844 0.276934 -0.704656
40 -0.0287134 -0.997815
1532 -0.0551642 -0.538712
1530 0.233332 -0.702715
2466 -0.0150155 -0.459612
3431 0.0923629 -0.525185
3441 -0.0291239 -0.278839
317 0.129225 -0.583053
1266 0.148578 -0.623971
2849 0.20901 -0.407316
650 0.263191 -0.701377
2042 0.0329196 -0.421886
2036 0.101318 -0.558324
3058 0.129264 -0.307165
1247 -0.104041 -0.517905
3002 0.0313879 -0.57035
3148 0.187467 -0.479599
784 0.241588 -0.641997
862 0.00102892 -0.637677
1547 0.109526 -0.750175
3098 0.024889 -0.450008
1850 0.0850873 -0.841727
2596 -0.0346466 -0.665383
1757 0.194639 -0.411017
2589 0.283074 -0.451349
2515 -0.059999 -0.835406
2514 0.186679 -0.865198
3019 0.334144 -0.510728
711 0.026242 -0.923109
957 0.277402 -0.382882
740 0.314494 -0.716695
741 -0.0458186 -0.808039
3369 0.0619009 -0.299229
1976 -0.0453598 -0.642448
186 0.259777 -0.460722
2228 0.357006 -0.437895
3278 0.266443 -0.368915
1103 0.228441 -0.357714
1158 -0.0583058 -0.457342
851 -0.101955 -0.730606
431 0.354381 -0.849208
1362 0.290822 -0.506934
625 0.00639271 -0.836336
1406 0.125418 -0.475313
2843 0.0540823 -0.409995
1185 0.00485689 -0.407977
2068 -0.0467937 -0.474387
2088 0.0981382 -0.671989
1141 0.200376 -0.352332
1108 0.0379872 -0.488971
3478 0.0576817 -0.227771
2716 0.0476858 -0.623448
2937 -0.0272543 -0.576122
2872 -0.127272 -0.765851
14 0.112516 -0.844434
3489 0.168466 -0.895825
2931 0.12068 -0.368213
2867 0.282881 -0.252548
3089 0.230694 -0.56831
2390 0.326656 -1.36189
389 0.00781417 -0.532297
303 0.157992 -0.556794
3458 0.142197 -0.471752
32 -0.10324 -0.765199
1679 0.0925164 -0.415088
4 -0.0358551 -0.716616
410 0.31027 -0.986667
9 -0.00493025 -0.832433
258 0.250332 -0.833334
3437 0.0576379 -0.423872
1796 0.00618357 -0.467057
1751 -0.0629426 -0.427448
1889 0.11281 -0.616341
2766 0.196679 -0.773921
2767 0.0545043 -0.861097
2520 0.19691 -0.385095
2521 0.161286 -0.594979
2449 0.338562 -0.832182
2476 0.243417 -0.366892
1175 0.177154 -0.400805
1153 0.208668 -0.655476
2127 0.0335073 -0.455013
1823 0.381822 -1.036
3169 0.0246307 -0.427336
1986 0.343622 -0.406841
48 0.306823 -0.676366
1015 -0.0531894 -0.893743
2490 0.108709 -0.285356
2367 0.167593 -0.375463
2425 0.0586966 -0.453794
2437 0.0662001 -0.674599
104 -0.0356656 -0.932986
919 0.35968 -0.700435
188 0.0910304 -0.651607
651 0.204773 -0.643891
2714 -0.0634722 -0.575536
1502 0.151108 -0.800779
986 -0.038918 -0.671184
191 0.0197763 -1.08069
2842 -0.135687 -0.472332
1025 0.364213 -1.2323
511 0.0723986 -0.689815
28 -0.0980292 -0.714942
2201 0.095274 -0.546326
2223 0.215202 -0.487751
2741 0.0260596 -0.33712
2711 0.235306 -0.554216
3298 -0.124687 -0.464541
1072 0.4237 -0.869521
3150 0.251063 -0.4208
1364 0.278094 -0.893686
870 0.286686 -0.73122
1628 0.100667 -0.643414
335 0.321333 -0.675412
1281 -0.117568 -0.53117
207 0.431798 -0.94416
1568 -0.0543966 -0.333539
1465 0.0154549 -0.806873
457 0.0729257 -0.916386
2556 0.0863897 -0.65052
2746 0.144527 -0.469631
1566 -0.0790527 -0.593454
2263 -0.110853 -0.471229
3404 -0.00464151 -0.412422
3402 -0.0419395 -0.408174
3387 0.310291 -0.461269
3338 0.192915 -0.372701
975 0.149472 -0.499607
2964 0.253345 -0.289294
1252 0.30221 -0.883218
1400 0.0438329 -1.01544
2370 0.3058 -0.362724
2428 -0.149984 -0.507418
1094 -0.0325223 -0.476406
2070 -0.121877 -0.750183
2087 0.220997 -0.607188
2384 0.0304481 -0.27756
729 0.0231265 -0.642385
15 0.262241 -0.907531
2992 0.0586885 -0.273861
17 0.221845 -0.452361
467 0.376745 -0.661512
3139 0.28969 -0.434254
2598 0.0490748 -0.558738
2834 0.217055 -0.268487
633 0.219275 -0.811813
160 0.237644 -0.692467
993 0.182696 -0.683881
992 0.374318 -1.00219
2028 -0.00801413 -0.572265
82 0.373618 -0.637124
2257 0.239814 -0.460249
3296 0.241611 -0.416748
3008 -0.058053 -0.305215
3149 0.22397 -0.567904
1273 -0.0121138 -0.612612
2717 -0.118296 -0.645672
2821 0.234963 -0.587848
3471 0.107461 -0.403893
1975 0.115859 -0.365241
1621 0.269782 -0.732047
657 0.148844 -1.09742
1429 0.190842 -0.634465
847 0.181005 -0.935127
3091 -0.0127621 -0.398155
3485 -0.0830284 -0.30262
3397 0.148273 -0.438262
25 0.13607 -0.873893
2807 0.0727427 -0.801811
1626 -0.0659613 -0.86164
1740 0.386635 -0.817697
1413 0.257285 -0.623993
2984 -0.0415198 -0.657377
938 9.06166e-05 -0.519785
1064 0.378594 -0.568467
2191 0.161985 -0.415298
2100 -0.118409 -0.603006
2769 0.148886 -1.08188
1169 0.152464 -0.591365
770 0.0874612 -0.364777
73 0.0301709 -0.74668
406 0.11293 -0.815556
397 0.188619 -0.835346
674 -0.0416685 -0.635955
2952 0.274339 -0.549446
1340 0.293636 -0.82885
3497 0.19544 -0.578894
2183 0.0324635 -0.843386
2181 0.320005 -0.781283
3391 -0.0149077 -0.46773
2568 0.0513633 -0.710101
3445 0.0416926 -0.301416
3283 -0.0165838 -0.42794
3167 -0.117089 -0.437792
1724 -0.0172346 -0.7131
1825 -0.0660269 -0.83737
3253 -0.0117681 -0.651878
1504 0.148286 -0.457631
267 0.0691224 -0.827266
429 0.169787 -1.04316
1587 0.323837 -0.869021
1319 -0.00763792 -0.560033
2901 0.192854 -0.364216
2881 0.155227 -0.215575
3132 0.264466 -0.591652
2758 0.195494 -1.05011
2439 0.0323134 -0.452934
2318 0.224447 -0.67051
333 0.133218 -0.787149
1383 0.0901729 -0.514331
1195 -0.067832 -0.434071
2551 -0.138212 -0.661406
2575 0.187951 -0.506002
1840 0.190986 -0.689156
1738 -0.0222384 -0.731085
2039 -0.0492803 -0.526555
1808 0.201064 -0.45166
145 0.103948 -0.772537
768 0.271286 -0.513205
1189 0.246064 -0.579235
578 0.306375 -0.470376
2921 0.103302 -0.608954
19 0.217061 -0.603463
325 0.342037 -0.675974
320 0.422256 -1.39791
1249 -0.048272 -0.706909
2235 0.121847 -0.468705
2340 0.127702 -0.369098
1859 0.357344 -0.56786
2417 0.109273 -0.430646
3362 0.191647 -0.287017
1641 0.0019146 -0.594813
948 0.111174 -0.543263
824 0.422949 -0.93937
2512 -0.122419 -0.631576
897 0.237975 -0.403679
181 0.221085 -1.07114
3241 0.252142 -0.436041
3246 0.133994 -0.492778
12 0.281881 -0.886135
379 0.191468 -0.680475
561 0.431496 -0.776328
1357 0.248814 -0.775202
1788 -0.0491174 -0.517378
1023 0.176378 -0.626419
774 0.0412701 -0.306422
465 0.120643 -0.650099
1801 -0.0926401 -0.473997
1906 0.0503323 -0.338664
852 0.0590191 -0.899757
3433 0.0493622 -0.367232
3219 -0.0954084 -0.462913
1818 -0.0510195 -0.329424
1515 -0.0330254 -0.621867
1872 0.168362 -1.04333
2091 0.184581 -1.10029
2679 -0.12528 -0.426707
2963 0.295614 -0.38471
26 0.092314 -0.804855
794 -0.05264 -0.424564
814 0.227533 -0.342003
1399 0.176993 -0.637621
454 0.133191 -0.883985
455 0.151469 -0.856688
1045 0.107172 -0.847181
563 0.0476779 -0.95406
2254 0.189681 -0.416296
2382 0.10213 -0.590793
2757 0.0300113 -0.36629
1155 -0.0322999 -0.656471
2508 0.0291495 -0.799091
2507 0.207921 -0.780676
158 0.325183 -1.00601
698 0.305452 -0.756438
296 0.0446418 -0.887944
294 0.156849 -0.661464
2279 0.0673632 -0.473494
3155 0.347835 -0.34275
1685 -0.0865249 -0.495652
2863 -0.226049 -0.419132
720 -0.0743499 -0.539551
1248 0.13837 -0.808125
1448 0.014214 -0.53714
1128 -0.163437 -0.664287
1598 0.351635 -0.827433
2013 0.352032 -0.949164
2293 -0.00244236 -0.438326
20 -0.0475643 -0.67422
3232 -0.0688976 -0.60323
265 0.0806357 -0.824027
1384 0.23568 -0.863206
2442 -0.0657114 -0.377212
1552 0.234549 -0.575548
973 0.288606 -0.423889
1940 -0.0725306 -0.719257
1723 0.339293 -0.472196
2623 -0.17698 -0.345955
3442 0.127006 -0.481106
2356 0.00221887 -0.807436
899 0.121475 -0.477057
898 0.261455 -0.79472
1219 0.23409 -0.359362
1176 0.174739 -0.566967
362 0.23324 -0.733975
363 0.0836672 -0.936065
2540 0.31967 -0.347831
1571 0.14536 -0.672919
1046 0.416942 -1.05373
1278 0.236579 -0.467071
1629 0.00980446 -0.48805
843 0.132466 -0.777269
1625 0.275023 -0.333178
3371 0.214684 -0.355428
1570 0.0904111 -0.356792
3043 -0.176757 -0.335107
2241 -0.124998 -0.520267
2225 -0.0364718 -0.380018
1795 0.365144 -0.916566
1806 0.071032 -0.473786
2727 -0.118376 -0.673305
1736 0.206962 -0.767283
1735 0.328523 -0.734848
1294 0.182173 -0.547494
247 0.189879 -0.382149
1321 0.297993 -0.739209
818 0.0470414 -0.707299
2061 -0.0801367 -0.32882
819 0.0232314 -0.560471
2058 0.104572 -0.416918
2683 0.355366 -0.494132
645 0.231572 -1.02229
2919 0.0576754 -0.627252
3272 -0.0431281 -0.360998
1280 0.316755 -0.634921
1907 -0.15254 -0.336524
314 0.0401067 -0.463271
1148 0.322423 -0.776924
3347 0.0106168 -0.949198
2252 0.0207297 -0.471891
2396 -0.0584196 -0.593417
2934 0.309194 -0.502953
1337 0.164596 -0.985076
1853 0.282188 -0.656118
2145 -0.0303536 -0.399055
248 -0.0515574 -0.821172
2032 0.220417 -0.600925
3248 0.199352 -0.594272
204 0.192016 -0.679339
478 0.302988 -0.859617
1131 0.224188 -0.41221
2850 -0.042773 -0.441943
2423 0.29221 -0.413425
2227 0.222338 -0.385078
1133 -0.0693034 -0.757473
702 0.203845 -0.39128
61 -0.160879 -0.509299
2464 0.227051 -0.417211
1887 0.330425 -0.560915
2167 0.161797 -0.389399
1883 0.00739844 -0.281762
3042 0.0556961 -0.452396
1221 0.0881892 -0.94583
3492 0.106839 -0.915192
3493 0.189864 -0.905407
2799 0.0859716 -0.395848
3011 0.137991 -0.39539
3459 0.111013 -0.399771
839 0.157255 -0.818037
838 0.248374 -0.682978
673 0.175188 -0.886591
2550 -0.0756422 -0.342306
2980 0.163506 -0.583234
2873 -0.0347284 -0.334911
828 0.1754 -0.63175
3463 0.11552 -0.273415
3092 0.156211 -0.548805
864 0.0198128 -0.699474
2463 0.0532403 -0.557399
2364 0.350446 -0.538427
2572 0.33473 -0.649905
1639 0.221577 -0.725691
757 0.308939 -0.349227
2958 0.123065 -0.465971
663 -0.100493 -0.603261
2121 -0.0643923 -0.415847
2308 0.161759 -0.295364
2722 -0.1471 -0.537149
601 0.27769 -0.642364
1312 -0.0623708 -0.532877
1950 0.137753 -0.569232
3273 0.163396 -0.627411
3106 0.118784 -0.583327
1960 0.0971491 -0.424385
2738 -0.136385 -0.406745
2405 -0.0128975 -0.47274
2021 0.313681 -0.512476
2436 0.00332714 -0.513545
1238 0.0142167 -0.7971
1180 -0.000398497 -0.770659
215 0.272872 -0.828216
2008 -0.082049 -0.751411
367 -0.0766944 -1.07308
769 0.00880175 -0.346862
2991 0.309408 -0.474086
2468 -0.125122 -0.399479
1071 0.0226644 -0.691741
829 0.0482696 -0.754506
1417 0.262812 -1.22973
1524 -0.049833 -0.584528
2987 -0.00733724 -0.365255
553 -0.0743368 -0.563354
409 0.126883 -0.997622
2114 0.0374494 -0.464866
629 0.207734 -0.557146
1444 -0.00970187 -0.600916
3196 0.140964 -0.779727
722 0.230229 -0.591747
2666 0.338969 -0.669607
2665 0.0240338 -0.9533
