4431 2
2221 -0.0733212 0.154498
2220 0.0595808 0.160196
2364 0.182971 0.0384786
2363 0.208249 0.106136
994 -0.133792 0.0705604
812 0.211446 -0.0406695
1764 -0.0731765 0.0356469
857 0.0258613 -0.168911
1030 0.0976879 0.175088
1645 0.174617 -0.107143
1644 0.165912 0.250905
3124 0.0466368 -0.0714727
3125 0.0712045 0.0685234
1549 0.00703276 0.052732
1550 0.115848 0.0485102
1102 -0.06638 0.114193
851 -0.22683 -0.0191827
3433 -0.198241 0.182323
3434 0.15295 -0.115791
1307 0.261819 0.23457
1308 0.118382 -0.16179
3669 -0.161585 -0.098518
3668 0.0222949 0.0337531
1461 0.17722 -0.0998868
1460 -0.149916 0.0239828
3312 -0.213473 0.0388542
3311 -0.0497015 0.191027
1940 -0.202316 -0.204349
1941 -0.171755 -0.178789
1972 -0.202191 -0.0654615
1973 -0.107404 -0.0841769
737 -0.0179732 0.139075
1160 -0.189913 -0.0188537
1007 0.0892853 0.0939202
3547 -0.0606006 0.190271
3548 -0.0927332 0.0585087
2677 0.113352 0.23213
2676 -0.224059 -0.102176
1253 -0.0352952 0.0252133
1254 -0.0396714 0.217849
2989 0.067485 -0.0662191
2988 -0.152407 0.00821165
2376 0.0797506 -0.144565
2375 0.0174925 -0.210514
2659 -0.190946 -0.239682
2658 -0.222273 -0.00925049
3269 0.120466 0.244002
3268 0.0488982 0.0860413
1920 -0.0818913 0.235714
1921 0.125949 0.0840259
3795 -0.0576034 0.215416
3794 -0.0301527 0.259587
1084 -0.0861097 -0.0234002
800 -0.174065 -0.0155081
1060 -0.0165194 0.125571
349 0.141886 -0.102111
21 -0.00577921 0.207324
4127 -0.173941 -0.102525
4128 -0.0658375 -0.0336947
3400 0.194114 -0.0392504
3401 0.121102 -0.0960345
2931 -0.228831 0.0909494
2932 -0.247817 0.0664321
1833 0.0330211 0.128154
1834 -0.0683607 -0.0412794
4321 -0.0666738 -0.171886
4322 -0.199372 -0.0311979
2965 -0.205555 -0.0438816
2964 0.19617 -0.137741
1373 0.198133 0.166135
1372 -0.0370965 0.233783
3009 0.216293 0.0346105
3010 0.0882478 0.0800965
3730 -0.133277 0.196576
3731 0.00877601 -0.0633242
3038 -0.214696 -0.0447204
3039 0.17333 0.237121
4063 -0.0132144 0.203599
4064 -0.132633 0.103403
693 0.131103 0.205797
829 0.0650853 0.154344
1000 -0.0683535 -0.127132
4171 0.209204 0.105368
4172 0.0466292 0.0994696
2776 -0.225549 0.0975447
2775 -0.056967 -0.122495
3198 0.0840145 0.102922
838 0.238416 0.236435
684 -0.129313 0.211281
1376 -0.169431 -0.173965
1377 -0.0084304 -0.0382778
3728 -0.0146053 0.170969
3729 0.136577 -0.0939036
4208 0.177651 -0.0568984
4209 -0.25912 0.0362025
253 0.130726 0.127712
180 0.0371659 0.131622
117 0.0944867 -0.0368578
3862 -0.0376732 0.101736
3861 -0.200189 -0.102918
351 0.17436 -0.0929297
1627 0.192734 -0.108053
1626 -0.0889621 0.103815
147 -0.00607342 -0.00253177
189 0.00485529 0.09989
170 0.185449 0.183222
2533 -0.258207 -0.123042
2534 -0.247255 0.229809
4041 -0.0714997 -0.11676
4042 0.0547961 0.0308301
3655 -0.264452 0.110149
3654 -0.138223 -0.193941
2734 -0.0539445 -0.0735402
2735 -0.105239 0.13184
1654 -0.081642 -0.213491
1655 -0.114706 -0.18322
1121 0.122895 0.217289
1172 -0.107943 -0.216995
1234 -0.00883564 -0.199701
1235 -0.219204 0.218746
2330 0.0928111 0.037199
2331 0.0670668 -0.245018
2698 -0.0835321 0.0220877
2699 -0.208524 0.189358
2 0.0758691 -0.0403556
640 -0.0142364 0.0467037
2609 -0.047422 -0.156622
2610 0.237277 -0.0660007
3409 0.0733478 -0.244013
3408 0.136155 0.226137
441 -0.222048 -0.0481436
32 -0.0689048 -0.0947986
127 -0.134106 0.161474
1341 0.165039 -0.249143
1342 0.177124 0.0701592
407 0.13616 0.0260599
532 0.112394 -0.0638945
636 -0.144718 -0.158158
2772 -0.0935715 0.0365213
2771 0.0194403 0.2117
1819 0.163657 -0.129734
1820 -0.143925 0.169291
643 0.151593 -0.167323
499 0.20329 -0.195873
1361 -0.158758 0.155939
1362 -0.175113 -0.215571
4306 -0.142969 -0.0501485
4307 0.186048 0.0172735
2620 -0.0106725 0.156315
2619 -0.180343 0.229196
4145 0.0688492 -0.0205642
4144 0.0359987 0.0758618
3470 -0.102111 -0.13206
1035 0.120366 -0.136241
1897 0.191206 -0.153726
1898 -0.113806 0.135221
1057 -0.0269461 0.222013
1061 -0.130699 0.0987041
84 -0.0534436 0.1773
408 0.0636926 -0.0699739
128 0.0842335 -0.0434881
3062 -0.128644 0.00680444
3063 -0.114209 0.230724
3857 -0.229958 -0.123694
3858 -0.175779 -0.0531686
2508 -0.116959 0.00929313
2507 -0.0507096 0.155495
3624 0.0539395 -0.0615826
3625 0.257098 -0.174587
4370 -0.116212 -0.216442
4369 -0.202176 0.0171863
1672 -0.139795 -0.194157
1673 0.21154 -0.088789
652 -0.0067207 0.106664
196 -0.172599 0.186987
3944 0.247158 -0.164206
3943 -0.01964 0.254346
4237 0.181104 -0.0110835
4238 0.244058 -0.238357
3514 -0.090245 -0.184297
3513 -0.0917195 -0.104118
2747 0.119796 0.0953157
2746 -0.137521 0.187623
3788 0.0357458 0.0751062
3789 -0.176206 -0.0805837
2190 -0.152542 0.192854
2189 -0.15367 -0.0906595
662 0.0657997 0.00229863
757 -0.0549998 -0.236978
156 0.216553 -0.0321504
217 -0.0625737 -0.243637
479 0.11983 0.023759
623 0.144478 -0.0136364
194 -0.131587 -0.223776
1344 0.244808 0.154787
1343 0.139068 -0.17854
2774 -0.143178 -0.172504
2773 -0.110153 -0.0290694
2504 -0.227505 -0.0959805
2505 0.0328927 -0.0767844
4345 -0.224532 -0.0389053
4346 -0.266572 -0.010894
1621 -0.182184 -0.0857106
1620 -0.078877 0.188404
3607 -0.0246963 0.147971
3606 -0.197256 0.0519297
2701 -0.0263136 0.0519374
2700 -0.1119 0.25947
1147 0.218635 0.145396
845 -0.127199 -0.205227
4018 -0.179091 0.1292
4017 0.021029 0.0291329
2326 -0.178144 0.160355
2327 0.243268 -0.142536
1691 0.182805 0.245783
1692 0.00860489 -0.234923
4077 0.0884582 0.206485
70 -0.0878716 0.111513
190 -0.0192728 -0.228473
2350 -0.0570457 -0.137982
2349 -0.0980238 -0.135208
31 0.0660083 -0.113031
2322 -0.0410811 -0.135356
2323 0.195363 0.0351548
19 0.164438 -0.240171
559 0.177884 -0.0913567
695 -0.0595633 -0.205654
717 -0.112851 -0.21426
235 0.0251815 0.0688986
3660 0.131443 -0.176998
969 0.125061 -0.0668598
901 -0.102114 0.183852
463 0.227799 0.162125
567 0.225446 0.0122733
2044 -0.100012 -0.246271
2045 -0.111139 0.100745
3829 -0.250169 0.250498
3830 0.0823834 -0.239148
42 -0.0717538 0.100249
262 -0.153758 -0.11031
386 -0.15489 -0.215337
437 -0.209641 -0.045143
3506 -0.17822 0.0481392
3507 0.195892 0.149814
1808 0.179987 -0.0665422
1807 -0.125363 0.0852812
1010 0.00272557 0.128931
1169 -0.196371 0.0599244
1053 0.017156 0.141883
420 -0.0273574 0.120039
578 0.17649 -0.107224
544 0.128739 -0.0111444
1224 -0.130885 -0.0510834
1225 -0.136627 -0.198483
814 -0.127594 -0.10867
957 0.197981 0.152314
729 0.0894061 -0.0573268
3517 -0.193896 -0.00667116
3518 0.0575065 0.00224973
3243 0.241585 -0.133366
3242 -0.0461304 0.0457321
3645 -0.22489 -0.149273
3644 -0.11154 -0.131115
517 0.0230647 -0.228633
591 -0.236469 -0.161611
3597 0.228304 -0.176571
3596 -0.228985 -0.0394513
3884 -0.00708184 -0.259151
3885 -0.165245 -0.0327713
454 0.0470707 0.15382
209 0.148193 -0.159266
1933 -0.251809 0.0375332
1932 -0.233557 -0.178616
1259 -0.0255053 -0.0703817
1260 -0.142792 -0.00311782
4131 -0.137034 0.0570778
4132 -0.127158 0.0422993
3417 -0.123613 0.131998
3416 0.180939 0.0872005
665 0.0185186 -0.161761
2766 0.159633 0.229904
754 -0.00487768 0.171704
892 0.0781245 -0.0755339
965 -0.144115 -0.0176155
1183 -0.245174 -0.216664
884 -0.151993 -0.158267
472 0.132314 0.209305
489 -0.0921704 -0.0364937
556 -0.247759 0.214112
553 -0.0196867 -0.072766
3421 -0.134526 -0.12148
3420 0.244225 -0.127852
3238 0.0557884 0.191018
3239 0.0965355 -0.0953868
1325 -0.0402022 -0.0698817
1324 0.00768177 0.0430649
2089 0.0746865 -0.172027
2088 -0.0610673 -0.015195
1615 -0.193431 -0.214831
1614 0.052327 -0.239953
2122 -0.115679 -0.258599
2121 0.191709 -0.17858
2155 -0.215406 0.123365
2154 0.0960784 -0.0930643
107 -0.140261 -0.126856
571 0.0352606 0.0760772
537 -0.0715564 0.0354414
113 -0.135562 -0.111558
44 -0.0755943 -0.21775
644 -0.0672337 0.0178188
2285 -0.215865 -0.0623233
269 0.13939 0.128221
353 0.175839 -0.18333
2386 0.165231 -0.0883519
2387 0.202915 -0.215478
1954 -0.00801782 -0.0319489
1953 -0.199545 -0.25355
3219 0.133123 -0.235711
3220 -0.129474 -0.0454119
2627 0.0678662 -0.0706265
2628 0.150001 0.235869
3588 -0.134609 -0.247807
3589 0.111956 0.00112033
2430 0.0221455 -0.146539
2429 0.120547 -0.214549
3161 -0.158721 0.170033
3160 0.0170977 0.18321
2644 0.0220288 0.0240931
2643 -0.157647 0.143963
3154 -0.076314 -0.180417
3155 -0.0212995 0.0949653
1551 0.230534 -0.0825242
1552 -0.127274 -0.0459461
452 -0.212211 -0.190757
271 0.234402 -0.115608
2730 -0.230191 -0.205839
2731 0.24589 0.251884
492 0.165831 0.175779
290 0.084038 0.0652296
268 -0.037454 -0.0602102
3119 0.222773 -0.0503069
3120 -0.214134 0.0819478
3723 0.129257 -0.115462
3722 -0.154237 0.0446735
2864 -0.148554 -0.101455
2863 -0.0109983 0.147482
1701 0.111903 0.0301952
1702 -0.114457 -0.249038
1544 -0.228511 -0.133486
1543 -0.0870266 0.153237
3089 0.176795 0.185633
3088 -0.0764075 0.161575
1569 0.237665 0.082783
1570 0.168573 0.0435468
397 -0.182946 0.00268626
2105 -0.0495519 0.114349
2106 -0.221992 -0.0368528
1962 -0.128082 -0.024034
1963 0.00673984 -0.214741
3036 -0.186295 0.147713
3037 -0.126662 0.189534
3320 0.140483 0.125693
3319 -0.253487 0.261555
1683 -0.0634963 -0.170547
1682 0.0625763 0.227541
4197 -0.0631695 0.0331456
4198 0.224572 -0.0823784
3447 0.0771296 0.154106
3448 -0.143006 -0.214053
3473 0.223159 0.0391883
3474 0.0168893 -0.0670333
3558 0.110139 0.0647795
3557 0.0625176 0.109197
1005 -0.141365 0.0810346
871 -0.0846025 -0.146555
3342 0.144794 0.223046
777 -0.131199 0.175121
1146 0.165651 -0.111082
1876 0.1669 -0.143842
1875 -0.000159576 -0.203313
584 0.172679 0.0844275
264 0.199156 -0.0660222
123 -0.106532 -0.208013
1539 0.177326 0.128134
1540 0.248716 -0.00565001
1123 -0.0376181 -0.161746
1158 -0.214987 -0.235703
1040 -0.198997 -0.205248
783 -0.0248594 0.200658
610 0.222313 -0.130184
3540 -0.235065 0.00783784
3539 -0.195991 0.219242
1611 0.109546 -0.159708
1610 0.100033 -0.152951
4011 -0.220457 -0.0979116
4010 0.215691 0.218742
2338 -0.179729 -0.099031
2339 -0.160152 0.0453697
240 0.0181666 0.0167711
865 0.226258 0.1705
782 0.0680719 0.107828
3439 -0.145114 0.0467483
3440 0.0830651 0.0356331
3911 0.0752458 0.163378
3912 0.121743 0.035496
2147 -0.162952 -0.101784
2146 -0.255219 -0.13461
2861 -0.102736 0.0676678
2862 0.226703 0.189513
2018 0.192887 -0.0562933
2019 0.0362151 0.0208583
1056 0.109118 0.137892
979 -0.19127 0.0453006
2135 0.0225777 0.179951
2134 -0.219042 0.0192687
4414 0.105748 -0.0630033
4415 0.177764 0.0716534
3664 0.110214 0.205095
3663 0.127642 -0.0103066
2358 -0.113214 -0.101937
2357 -0.0163231 -0.237885
781 -0.0877753 0.0612044
438 0.212663 -0.0690447
602 -0.0241002 -0.0474873
2531 -0.20112 0.158097
2530 -0.124075 0.132612
558 0.230943 0.247125
11 0.0476511 0.000308455
776 -0.152481 0.140449
3333 0.209842 -0.20958
3332 0.212443 0.0572645
3739 0.117178 0.0958882
3738 -0.196388 0.11912
2254 0.167703 -0.102137
2255 -0.187468 0.176473
3976 0.0906791 -0.0614585
3975 0.138092 0.154848
1139 0.000677039 0.0500238
763 -0.246152 -0.198068
756 -0.0927988 0.0545628
983 -0.0420912 -0.165423
2993 0.0698978 -0.252414
4141 -0.197768 -0.2605
4140 -0.026628 -0.149346
3436 -0.0810013 0.233113
3435 -0.179488 0.173702
2256 0.120734 0.028844
1196 0.0495303 -0.0870967
1357 0.119662 0.185417
1358 -0.178163 -0.017677
504 0.172455 0.231197
461 -0.232476 -0.0388519
457 -0.219618 -0.0901781
3004 0.144643 -0.0400517
2476 0.254712 0.103277
2475 -0.0121712 -0.0784513
2982 -0.263405 -0.0346579
2983 0.0352963 -0.174524
666 -0.196101 -0.214719
836 -0.122481 0.0999297
275 -0.180608 -0.221563
473 -0.0522861 0.0261339
309 -0.0904527 -0.244041
2381 0.216111 -0.189866
2382 -0.119633 0.217572
4133 0.0943476 0.198374
4134 0.184834 0.215356
738 0.147239 -0.0293747
820 -0.241347 0.0208381
1008 -0.104734 -0.165768
3580 0.172346 0.167415
3581 0.209561 -0.182054
993 -0.172234 -0.0159396
1950 0.0991962 -0.246845
1949 -0.20591 -0.104131
2547 -0.140334 0.0876189
415 0.115241 -0.2279
977 -0.0207412 0.129884
1125 -0.230435 0.0305216
1535 0.147286 0.00621532
1536 0.053978 -0.11633
3225 0.0092077 -0.166806
850 0.10675 0.188586
1418 0.142585 0.00494341
1417 -0.240899 0.0723362
1329 0.247833 -0.140639
1328 0.11133 0.158861
2693 0.228615 -0.216234
2692 -0.0133326 -0.0194493
924 0.212196 -0.0766493
2391 0.0439861 0.210273
2390 0.119057 0.0892528
3791 0.121651 0.122041
3790 -0.199496 -0.0452452
13 -0.24742 -0.170918
221 -0.075428 -0.00765664
1771 0.0791532 -0.162136
1772 0.012408 0.158022
3868 -0.120881 -0.242765
3867 -0.18464 -0.107956
511 -0.0215886 -0.000313143
549 -0.148184 0.104556
7 -0.0617188 0.112842
541 -0.0848431 -0.116709
467 -0.0784218 0.127214
116 0.111787 -0.0131013
3926 0.102801 0.0685353
3927 0.0737613 -0.0363495
324 0.0831372 0.114936
2827 -0.0422255 -0.118333
214 0.172137 0.129294
168 0.154483 0.181012
350 -0.177575 0.00102589
3080 0.0759001 -0.0521563
3079 0.0848673 0.257618
1471 -0.190838 0.266462
1470 0.046576 0.236046
244 0.0736133 -0.106165
126 0.0835159 0.0278958
80 0.15125 -0.201616
1058 -0.0156378 -0.106563
3575 -0.232772 -0.166989
3574 0.223991 0.0839235
1636 -0.252461 0.164125
1637 0.0244265 0.0122723
256 0.0464531 0.166995
282 -0.144773 -0.156527
134 0.0194399 -0.0613782
1966 -0.267537 0.112655
1967 -0.0336689 0.196146
2367 0.21526 0.105994
2368 0.0709433 0.108403
3153 -0.203055 -0.108995
3152 -0.140188 0.151123
3453 0.247983 0.164104
3454 -0.214346 -0.122096
2257 0.0843436 0.203831
2258 -0.228936 -0.179018
3653 0.17011 0.00927127
3652 0.024005 0.196791
1766 0.231183 -0.132507
432 -0.17062 -0.0121744
784 0.236335 0.0621755
1144 -0.0624905 0.19236
2228 0.214709 0.252914
2229 -0.178262 -0.116099
2909 0.144618 0.0835588
2910 0.0541497 0.0805489
1678 -0.12183 -0.119811
1679 0.15528 0.112127
69 0.148675 0.185389
453 -0.049586 0.0351631
1165 0.0435468 -0.219181
774 -0.191084 0.141743
630 0.2008 0.131272
366 0.0649153 -0.0862756
176 -0.218121 0.00720004
388 0.0559792 0.0471331
1867 0.0585407 -0.100516
1868 -0.0303719 0.00988107
2239 -0.0546657 0.0658229
2238 0.240474 0.0901262
87 0.153126 -0.250155
337 0.215553 0.12583
245 0.121736 -0.228558
460 0.101084 0.0191827
396 0.115372 0.00131455
3775 -0.255937 0.209944
3774 -0.0400401 0.167979
1257 0.218399 -0.219419
1258 0.240928 0.200224
1208 0.173778 -0.0187473
1209 -0.0880384 0.117709
938 -0.0609059 0.0780605
1286 0.175704 -0.111582
1285 -0.068559 0.0106473
1166 -0.00144473 -0.198298
2590 0.252365 0.239398
2591 0.0792321 0.250202
2929 -0.045176 0.148816
2930 0.103108 0.192374
3046 0.124826 0.0265319
3047 -0.125659 -0.188008
515 -0.077174 0.237346
501 0.112389 -0.0417483
910 -0.0694117 -0.140896
997 -0.176524 0.213461
1103 -0.108549 -0.0266769
3330 0.103086 -0.181797
3331 -0.225059 -0.175236
2729 -0.252448 0.24436
2728 0.0314214 -0.161145
3997 0.237696 -0.0237347
3996 -0.0431391 -0.0358938
1150 -0.21473 -0.0909283
779 -0.00692655 0.20365
1107 0.0543919 0.159799
2602 0.0763897 0.228497
2601 -0.105724 0.077527
1527 -0.243119 0.201367
1528 -0.055171 0.132724
958 0.228403 0.00130068
65 -0.156615 0.0644423
3971 -0.186346 0.18407
3972 -0.0699794 0.122132
2923 0.00434789 -0.148432
2924 -0.178528 0.0691216
82 0.20406 0.215083
289 -0.245271 -0.145975
295 -0.202309 0.206257
1817 0.0654877 0.150221
1818 0.0205207 0.167623
2383 -0.0763879 -0.130285
691 -0.126446 0.193487
2752 -0.264808 -0.170916
2753 -0.162444 0.138683
95 -0.170944 -0.178264
143 -0.211483 -0.192361
175 -0.0904494 -0.188354
658 -0.13924 0.229468
654 -0.00748353 0.204399
403 -0.0659297 0.0744579
364 0.141953 0.149765
54 0.150682 -0.0744585
2750 -0.14251 0.0530819
2751 0.0798732 0.150375
4230 -0.182902 -0.129507
4229 0.160073 -0.220234
2246 0.073399 0.0724435
2247 -0.15975 -0.0709155
873 0.220276 -0.236572
1118 -0.234207 0.0608139
4022 -0.208912 0.250281
4021 -0.157592 -0.0403307
2184 -0.0892962 0.239791
2183 -0.127389 -0.195459
3310 -0.000853266 -0.218147
4 0.190472 0.199418
4310 -0.207235 0.221588
4311 -0.243625 -0.0685726
2472 0.04675 0.0716156
367 0.0345156 -0.107313
539 0.0939779 0.0895885
565 0.0691932 -0.122157
594 -0.180711 0.240531
1975 -0.0966216 -0.00647387
1974 0.0715917 0.0428799
500 0.214815 -0.0703559
329 -0.131615 -0.169779
2083 -0.0287952 -0.0622886
2082 -0.215964 -0.0393689
3993 -0.142177 -0.0511527
3992 0.244019 -0.0775409
888 0.0469555 0.0303966
3966 0.0812382 0.252851
3965 -0.170705 0.0807428
2009 -0.150798 0.0773115
2010 -0.010492 -0.015677
1099 -0.0195659 0.0454604
587 0.161375 0.131019
3824 -0.168982 -0.177764
3825 -0.0473959 -0.171608
4053 -0.190278 0.0992983
664 0.028559 -0.0532228
3679 -0.255689 -0.0729756
3678 0.0991716 -0.040167
1193 0.247812 -0.187081
1943 -0.111489 0.0479822
1944 0.0257518 0.134375
2994 0.0776227 -0.139184
2995 -0.156194 0.141573
393 0.250113 0.123969
3984 -0.209144 0.180282
3985 0.119144 -0.128059
4420 0.0804224 0.0892224
4421 0.249888 0.194559
3071 0.0182427 0.0396707
3070 -0.233858 0.171657
283 -0.0758395 0.217808
3486 0.0521586 -0.207558
3487 0.0176157 0.0587004
887 0.149111 0.241199
1019 -0.243923 -0.214307
332 -0.244449 -0.00976999
411 0.0438935 0.151864
3519 -0.0580846 0.0247001
3520 -0.00460429 0.133709
2973 0.118185 -0.222682
2972 0.155364 -0.138904
3341 0.0856632 0.0931278
3340 0.110785 -0.101489
3828 0.0862709 0.0850102
3827 -0.0981126 0.020795
2093 0.132668 -0.255627
2092 -0.181587 0.0462048
3906 0.116496 -0.0972035
3905 -0.115962 0.169598
2454 -0.109611 0.0403741
1093 -0.0825186 -0.00176426
3459 -0.114716 -0.139195
3458 -0.253509 -0.0171952
339 -0.221004 0.0359165
2836 -0.0464577 0.115324
2837 0.16025 0.0508523
2422 -0.214977 0.238681
2421 0.240008 -0.0150393
2633 -0.0164661 -0.196034
2634 0.106918 -0.0225875
677 0.113878 -0.0117928
682 -0.0655889 -0.218636
927 0.0475063 0.227255
4046 0.00677839 -0.0874459
4047 0.039635 -0.110256
3462 -0.212763 -0.120506
3463 -0.137868 0.164957
2446 -0.0613968 -0.0193044
2445 0.0993883 0.0877986
2558 0.207404 0.0152735
2559 -0.157808 0.198914
1840 -0.0397459 0.0395739
1841 -0.0633353 -0.0942829
2845 -0.237308 -0.0254207
2844 0.194451 0.10273
484 0.0838491 -0.122455
606 -0.103011 -0.217495
509 0.173362 -0.130383
498 0.185814 0.135836
512 -0.0688262 0.0943217
184 0.131044 0.194851
2641 -0.059431 -0.105558
2642 -0.259956 -0.153847
2179 0.172923 -0.0483385
2180 0.0786569 0.000760353
4142 -0.0803809 0.104181
4143 -0.238441 0.0672323
1173 -0.119613 -0.108124
675 0.030059 -0.165816
716 -0.128394 -0.0757411
3908 0.00958995 -0.208063
3907 0.062687 0.237473
2139 0.149697 0.208647
2138 -0.224065 -0.016787
2882 0.127376 -0.113705
2881 -0.101577 0.139731
3382 0.0855532 -0.179957
3381 -0.127843 -0.00840782
984 -0.243152 0.219896
848 0.0176503 -0.163319
943 0.223979 -0.133622
2347 -0.115521 -0.0440181
2348 0.185227 0.110749
3303 -0.191544 -0.205703
3302 0.189665 0.0513467
3850 0.0328839 0.0876058
3849 0.232844 0.00316182
1816 0.168691 -0.113931
1815 0.159879 -0.0856105
3648 0.111756 0.0540416
3649 -0.144575 0.2463
2741 -0.132372 -0.00717469
2742 0.243359 -0.0308907
2598 0.0568555 0.0479994
444 -0.132951 -0.0714283
694 0.0567283 0.0873453
703 0.22855 -0.128493
2967 0.163884 -0.00432336
2966 0.00912375 0.0690608
534 0.134949 -0.197041
197 -0.131936 -0.184309
752 -0.084403 -0.136081
795 -0.0522349 0.112043
1009 -0.0468158 -0.24365
291 0.0224222 0.0905952
279 -0.181229 0.0133042
3301 0.137383 0.244058
911 -0.117836 -0.0253108
981 0.178161 0.214154
991 0.122916 -0.0557903
4036 0.00695381 0.0152249
4035 0.0594397 -0.219797
1742 -0.0930766 0.203679
1741 -0.134741 0.0916089
635 -0.153727 0.042157
547 0.169519 -0.236769
343 0.181606 -0.130322
1170 -0.192645 -0.0492466
1001 -0.100199 -0.0224213
1749 -0.107558 -0.189755
1750 -0.0474691 -0.184023
1482 0.144205 -0.0273492
1483 0.0448123 0.135376
502 0.181443 -0.164035
574 0.0492836 -0.0842337
1789 0.0890233 -0.00661214
1790 -0.254357 -0.230731
659 -0.226883 0.119061
3315 -0.0762897 0.00213783
3316 0.00535599 0.234645
3245 0.166604 0.0923226
3244 -0.0298008 0.100266
162 -0.148318 0.0184685
3954 0.05271 -0.008701
3953 0.0314557 0.0136462
470 0.0264376 0.0605394
165 0.210196 -0.053008
1497 -0.210323 -0.0492383
1496 0.132271 -0.166952
2409 0.13883 0.0303057
2410 0.20845 -0.138656
36 -0.0236134 0.216256
3076 0.243751 -0.128533
3077 0.121025 0.118695
2937 -0.0809106 -0.0103332
736 -0.114663 -0.062623
696 0.144154 -0.208414
1119 0.170217 0.00128579
790 0.227671 0.190621
1667 -0.228371 0.0151152
1668 -0.099709 0.177784
2721 0.108956 -0.25505
2720 0.0479277 -0.125589
2119 0.168017 0.218224
101 -0.155866 0.0654646
1069 0.0482676 -0.0443109
710 0.0234682 -0.00461184
3108 -0.159758 -0.0415023
3109 0.064129 -0.218367
2626 -0.253577 -0.141884
2625 -0.106946 0.0570376
4014 0.160459 -0.130331
514 0.182049 0.0933614
2314 -0.247153 0.0199264
2315 -0.208822 -0.139873
3104 -0.14909 0.162207
3105 -0.251918 0.0310097
3134 -0.0527684 0.243628
3135 0.0713941 -0.149132
2396 0.0973729 -0.0458135
2397 -0.0901599 0.168294
3096 -0.148772 0.116271
3097 -0.0112283 0.0137647
3374 0.168443 -0.104653
3373 0.162871 0.0225672
1070 -0.179646 -0.167687
834 -0.0320489 -0.206747
1411 0.0400722 0.13608
1412 0.0475671 0.119002
120 -0.171621 -0.044304
90 0.212568 -0.0915181
3 -0.208153 0.106322
1487 0.117911 0.187247
1488 -0.123547 -0.0200718
3338 -0.140036 -0.118591
238 0.157095 0.0364914
870 0.134545 -0.104285
1319 -0.0208531 0.169275
1318 -0.257649 -0.0375192
792 0.0649614 0.24715
622 -0.124081 -0.146464
436 -0.0836932 0.196333
653 0.00889758 -0.171179
2167 0.2511 -0.228844
2166 0.229432 0.138373
4068 0.185056 -0.212532
4067 -0.0457988 0.145555
4298 -0.109917 0.212514
4299 0.0464483 0.242687
2250 -0.148616 -0.167179
2251 0.141853 0.219045
1356 0.0680698 0.0374172
1355 0.214343 0.158586
2788 0.123422 -0.216447
2787 -0.144098 -0.00109485
157 -0.152874 0.076205
3538 -0.248213 0.101478
3537 -0.172586 0.195596
4271 -0.158853 0.202027
4272 -0.120974 -0.176701
2903 0.24507 0.0808036
2902 0.00241418 0.115952
4387 0.225304 0.125327
4386 0.161908 -0.199484
3769 0.080375 -0.0934165
3768 0.0239299 -0.248399
361 -0.0538531 -0.0777358
825 0.00657119 0.256474
1142 -0.0792155 -0.208949
1628 0.109604 -0.164264
1629 0.129264 -0.248635
395 -0.0671778 -0.237295
505 0.22761 -0.143015
55 -0.185438 0.238106
258 0.221476 -0.0794413
317 -0.0804332 0.0124608
2838 0.237987 -0.115296
2839 -0.0256148 0.0573269
1554 0.0741109 0.0379456
1553 0.184915 0.111558
3399 -0.18483 -0.137638
3398 -0.0840111 -0.0498507
1360 0.136149 0.0772331
1359 -0.238356 0.128386
187 0.244559 0.222743
1659 0.101826 0.0416479
1658 0.112524 -0.0587914
3766 0.0129956 0.217269
3767 0.0278762 -0.0877413
2160 -0.0359425 0.0147187
2161 0.209011 -0.207813
2824 -0.0799433 0.230397
121 0.0235931 0.214636
5 0.240922 -0.0207411
327 0.00374552 -0.16145
212 0.0148425 -0.21663
3643 -0.202408 0.00887041
3642 0.0286971 0.0775602
2182 0.223118 0.21734
2181 0.168957 -0.00982976
3771 -0.134226 -0.00991012
3770 -0.168596 0.17798
3599 -0.159551 0.23451
3598 -0.197 0.252347
4060 0.0793489 -0.195553
4061 0.160135 0.188273
1663 -0.168084 -0.0969858
1662 -0.182902 -0.0871057
1777 -0.126208 -0.105931
1778 0.0260131 -0.247319
4088 0.232351 0.0864569
4087 -0.170539 0.094074
3251 -0.21049 -0.164066
1420 -0.0998794 0.0550093
1419 -0.154018 0.108488
2230 0.243376 0.095473
2231 0.23747 -0.0494542
626 0.165157 -0.188067
585 -0.115152 -0.185973
2517 0.0296895 -0.0683806
2516 0.0925306 0.235014
3510 0.0595458 0.0112765
3509 -0.178567 -0.160519
3174 0.152991 0.0971397
3173 0.116913 -0.0514786
1751 -0.238838 -0.0291405
1752 0.143839 0.169665
906 -0.248395 -0.0521379
2123 0.228193 0.182379
2124 -0.102702 -0.0611985
671 -0.0971921 0.0987677
988 -0.172471 -0.0121266
3930 0.123199 0.179049
3929 0.010577 -0.0414512
2094 -0.00994924 0.0798603
3300 -0.0956692 -0.123382
4002 0.199554 0.0671767
815 0.0234674 -0.132451
1199 -0.123779 -0.127374
3325 -1.93957e-05 0.255808
3326 -0.24648 0.01998
106 0.0773394 0.0547375
3945 0.0558641 -0.0463613
3946 -0.149792 -0.0300105
1712 -0.262009 -0.10203
1711 -0.261001 0.0786294
3815 0.0188419 -0.24541
3816 0.0998688 -0.118058
352 0.113973 0.128236
359 -0.225343 0.137817
