1982 2
1492 -1.07476 -0.462337
1493 -0.730143 -0.307177
1908 -0.234155 -0.0930902
1387 -0.389471 0.0753839
1383 -0.390738 -0.246086
1879 -0.287478 0.0803208
1378 -0.190434 -0.354528
631 -0.394828 -0.10656
1508 -0.830654 -0.149627
1506 -0.788181 -0.337697
1981 -0.712901 -0.536316
1982 -0.804105 -0.53452
1300 -0.491015 -0.0736743
1913 -0.449402 -0.0500226
1314 -0.466192 -0.161219
633 -0.159216 -0.00895372
556 -0.64304 -0.00352708
850 -0.115931 -0.0115989
997 -0.519437 -0.240606
1462 -0.713987 -0.0938101
753 -0.347167 -0.13917
843 -0.272346 -0.152657
435 -0.474409 -0.0676232
493 -0.347588 -0.293261
186 -0.587067 -0.276912
777 -0.680689 -0.152566
834 -0.207488 -0.405505
831 -0.350991 -0.0556677
1417 -0.475242 -0.533271
1416 -0.827688 -0.284413
427 -0.73478 -0.244968
1104 -0.670689 -0.116488
1103 -0.694369 -0.397159
348 -0.837798 -0.172757
349 -0.901204 -0.498073
462 -0.480811 -0.226654
1411 -0.354341 -0.0468116
338 -0.565606 -0.341962
274 -0.952873 -0.134257
747 -0.447103 0.0275756
32 -0.583257 -0.604594
30 -0.800459 -0.671044
149 -0.48612 -0.466263
538 -0.441779 -0.0662639
530 -0.626098 -0.15002
1467 -0.327172 -0.323003
1679 -0.707899 -0.0746165
1895 -0.23727 -0.174782
1339 -0.734077 -0.316722
809 -0.342315 -0.00683916
740 -0.180047 -0.011699
873 -0.705737 -0.132422
400 -0.225523 -0.209788
1355 -0.523437 -0.200086
670 -0.845625 -0.265958
1308 -0.529634 -0.289314
1783 -0.45779 -0.0160405
974 -0.416664 -0.489923
86 -0.41766 -0.282006
89 -0.589529 -0.376751
1133 -0.441205 -0.235652
1015 -0.72623 -0.619617
499 -0.499857 -0.0450592
118 -0.285484 -0.199458
1818 -0.364861 -0.0897287
430 -0.39904 -0.234457
85 -0.653086 7.47498e-05
1754 -0.46463 -0.193743
1745 -0.179722 -0.328682
1768 -0.424113 -0.151707
1727 -0.252244 -0.438449
79 -0.569989 -0.265119
90 -0.651933 -0.379712
793 -0.296203 -0.226061
1643 -0.66951 -0.250529
1642 -0.620808 -0.223154
1154 -0.351887 -0.0696174
552 -0.374283 -0.334706
1719 -0.572924 0.0369644
557 -0.575178 -0.0256402
944 -0.400897 -0.0174643
731 -0.373232 -0.328186
1890 -0.11186 -0.29849
292 -0.763867 -0.12732
371 -0.681127 -0.103904
359 -0.620556 -0.3813
21 -0.4003 -0.404597
1043 -0.362645 -0.104363
1811 -0.223213 -0.230762
1246 -0.720984 -0.408768
1228 -0.727088 -0.0553981
216 -0.551905 -0.392592
214 -0.542312 -0.218837
664 -0.378408 -0.460279
658 -0.871949 -0.673237
706 -0.600769 -0.104763
860 -0.261043 -0.204526
718 -0.965137 -0.237161
484 -0.294052 -0.146751
1392 -0.741413 -0.25112
602 -0.342462 -0.19346
567 -0.425464 -0.030495
1779 -0.573868 0.0203485
1710 -0.310596 -0.322596
994 -0.519207 -0.239345
6 -1.14765 -0.315353
646 -0.644967 -0.116835
1299 -0.840163 -0.500513
1864 -0.12553 -0.308829
1444 -0.533047 -0.0647934
1026 -0.489006 -0.284481
323 -0.608503 -0.258103
1277 -0.709128 -0.269096
554 -0.37932 -0.382148
95 -0.475418 -0.452721
120 -0.774249 -0.45228
96 -0.721764 -0.387911
640 -0.274227 -0.0949861
685 -0.546969 -0.476828
686 -0.375258 -0.401048
351 -0.57691 -0.393448
1024 -0.646441 -0.126745
698 -0.868575 -0.169816
1204 -0.426444 -0.110074
1018 -0.978734 -0.751779
1419 -0.519288 -0.21115
581 -0.369366 -0.412989
548 -0.508297 -0.0689639
84 -0.716612 -0.0514545
374 -0.727096 -0.377371
375 -0.418389 -0.278879
1677 -0.388303 -0.190285
1613 -0.523831 0.0013312
941 -0.225066 -0.0821951
950 -0.55967 -0.358784
324 -0.400005 -0.349178
117 -0.59704 -0.466552
625 -0.304341 -0.266145
945 -0.523926 -0.485244
1151 -0.294481 -0.330109
598 -0.366474 -0.257803
1038 -0.156646 -0.296778
689 -0.661541 -0.0378649
533 -0.647719 -0.527886
1235 -0.406762 -0.286407
1232 -0.403544 -0.148688
1366 -0.782012 -0.407119
1367 -0.501232 -0.300451
540 -0.57824 -0.0589766
837 -0.280098 -0.299892
410 -0.506533 -0.312047
1859 -0.272095 -0.0399752
452 -0.39908 -0.345785
481 -0.364659 -0.0830477
601 -0.361411 -0.119114
1478 -0.52862 -0.433719
1575 -0.638085 -0.118085
1672 -0.273911 -0.29254
1455 -0.606317 -0.136449
712 -0.608437 -0.393225
735 -0.624751 -0.386526
446 -0.357145 -0.208753
209 -0.602382 -0.220674
1331 -0.713345 -0.528146
1065 -0.173221 -0.367569
1407 -0.790925 -0.179014
1406 -0.540994 -0.328704
1177 -0.654735 -0.152294
966 -0.337592 -0.158665
968 -0.39298 -0.201712
1498 -0.680958 -0.326535
1497 -0.714244 -0.337
172 -0.718542 -0.314337
1030 -0.499391 -0.452282
644 -0.368343 -0.165966
416 -0.405649 -0.250312
422 -0.288693 -0.335173
975 -0.466595 -0.167325
1160 -0.459791 -0.111791
256 -0.730534 -0.203558
297 -1.126 -0.263317
1316 -0.920047 -0.176585
1317 -0.519012 -0.562803
1319 -0.974707 -0.157477
1287 -0.825432 -0.408455
1573 -0.633795 -0.192146
1815 -0.178446 -0.305059
820 -0.366301 -0.271359
864 -0.27855 -0.146078
1927 -0.717645 -0.53688
1926 -0.615108 -0.403763
1166 -0.485471 -0.0931443
1239 -0.593871 -0.457501
1226 -0.539465 -0.219694
1737 -0.316559 -0.439139
401 -0.696984 -0.144855
926 -0.799662 -0.27384
1132 -0.799686 -0.270995
835 -0.363162 0.0366735
716 -0.663231 -0.0236744
322 -0.690686 -0.232151
1726 -0.437058 -0.123211
1149 -0.448152 0.0554752
1923 -0.31217 -0.342465
370 -0.605224 -0.106587
1875 -0.206475 -0.165775
383 -0.422729 -0.204844
1474 -0.607472 -0.0265945
373 -0.647094 -0.585048
35 -0.914674 -0.275049
1709 -0.377437 -0.397367
1422 -0.777171 -0.306145
409 -0.837367 -0.290395
812 -0.292594 -0.18267
1351 -0.510649 -0.0949158
930 -0.612767 -0.269115
1752 -0.498747 0.0172243
1608 -0.653847 -0.158713
893 -0.872876 -0.165533
894 -0.767095 -0.427215
678 -0.334304 -0.333912
1717 -0.518103 -0.0499117
1551 -0.53388 0.0573736
1282 -0.33122 -0.383922
1844 -0.216391 -0.246757
1325 -0.440162 -0.420052
1694 -0.214339 -0.131806
808 -0.253702 -0.289347
1073 -0.257485 -0.232483
1499 -0.65563 -0.423295
929 -0.34051 -0.492318
981 -0.231074 -0.428627
17 -0.703459 -0.130843
1778 -0.340128 -0.349676
1631 -0.663734 -0.461228
1636 -0.715874 -0.258214
1635 -0.657394 -0.155961
1085 -0.41433 -0.28231
129 -0.654421 -0.237556
127 -0.602294 -0.501503
767 -0.441055 -0.0473993
1910 -0.126906 -0.271566
1167 -0.354367 -0.287716
1814 -0.34316 -0.00827039
782 -0.580737 -0.211467
1771 -0.22499 -0.305292
734 -0.304951 -0.448656
19 -0.788595 -0.437061
1766 -0.419918 -0.0576799
208 -0.505006 -0.0741347
1071 -0.453796 0.0446804
157 -0.570568 -0.352575
282 -1.2782 -0.569584
197 -0.454982 -0.0891463
196 -0.81735 -0.148255
524 -0.693507 -0.162053
523 -0.770325 -0.336432
522 -0.977554 -0.239815
239 -0.559179 -0.50473
1853 -0.195501 -0.307197
319 -0.599587 -0.12305
9 -0.66826 -0.250434
57 -0.390091 -0.305144
56 -0.848515 -0.488176
1955 -0.82753 -0.237454
568 -0.468769 -0.0714688
772 -0.243094 -0.415526
232 -0.253283 -0.397116
693 -0.251723 -0.266069
991 -0.592458 -0.122775
596 -0.487845 -0.164336
1233 -0.79498 -0.173429
1110 -0.765607 -0.491438
939 -0.551679 -0.308189
982 -0.531587 -0.120616
1597 -0.58337 -0.156454
490 -0.372186 -0.38527
498 -0.624759 -0.214633
131 -0.649786 -0.0894594
1313 -0.344776 -0.0556266
1292 -0.552254 -0.215665
1363 -0.862957 -0.678448
1125 -0.707336 -0.237451
1163 -0.0994372 -0.24056
755 -0.396983 -0.346895
794 -0.260503 -0.256861
1751 -0.256185 -0.393063
1473 -0.523937 -0.122838
1537 -1.02201 -0.30574
852 -0.257304 -0.107958
482 -0.230877 -0.378994
1001 -0.663983 -0.520682
907 -0.751486 -0.230817
1101 -0.476275 -0.402636
308 -0.573384 -0.326361
797 -0.511387 -0.0393574
845 -0.37075 -0.258185
1668 -0.243395 -0.456433
1143 -0.427 -0.0499199
126 -0.529116 -0.348078
846 -0.11849 -0.151984
1621 -0.738618 -0.0812979
1748 -0.503842 0.0963188
1472 -0.562575 -0.317092
826 -0.366288 -0.0209256
1091 -0.752294 -0.139356
1638 -0.69116 -0.564001
1622 -0.62432 -0.105845
1856 -0.160174 -0.0653366
454 -0.505532 -0.147189
122 -0.54417 -0.426296
74 -0.833778 -0.339707
1893 -0.171233 -0.243765
1253 -1.12518 -0.4191
1256 -0.522129 -0.356961
1409 -0.529608 -0.246049
1435 -0.424329 -0.20239
889 -0.504626 -0.425442
1053 -0.238386 -0.165894
1720 -0.710076 -0.481533
1424 -0.682692 -0.240028
252 -1.08063 -0.260074
1867 -0.192329 -0.259834
1736 -0.444624 -0.0570462
1776 -0.4295 -0.340989
978 -0.344198 -0.375756
883 -0.777698 -0.263408
1050 -0.427605 -0.157459
762 -0.500165 -0.0937845
1230 -0.680865 -0.11669
1430 -0.316761 -0.253443
1084 -0.363865 -0.0889073
1640 -0.684442 -0.220671
580 -0.395861 -0.202723
695 -0.476994 -0.0672579
1418 -0.454042 -0.172567
611 -0.723545 -0.12052
346 -0.460205 -0.105832
1764 -0.377092 -0.138403
521 -0.526965 -0.223137
1055 -0.164879 -0.0247873
1067 -0.322921 -0.169067
1357 -0.298815 -0.114854
1655 -0.625793 -0.620646
1346 -0.473186 -0.121384
918 -0.693928 -0.0941486
275 -0.61875 -0.0423564
776 -0.177115 -0.291317
1423 -0.879365 -0.238387
1935 -0.241008 -0.171827
1304 -0.372957 -0.220539
1557 -0.433649 -0.282297
318 -0.691696 -0.434055
315 -0.603435 -0.134693
1017 -0.972288 -0.11221
1320 -0.371872 -0.0225968
222 -0.566528 -0.00637552
1539 -0.498814 -0.128203
171 -0.936011 -0.584465
1113 -0.700705 -0.211292
1255 -0.482131 -0.306491
1257 -0.700979 -0.0795772
278 -0.859036 -0.384897
1673 -0.557113 0.0111187
842 -0.185229 -0.399082
819 -0.377087 -0.0527082
1706 -0.653662 -0.413382
1705 -0.773835 -0.288369
805 -0.132961 0.0141661
639 -0.346496 -0.0774864
1584 -0.574239 -0.00184579
1963 -0.722643 -0.466797
1193 -0.491467 -0.417517
1943 -0.755673 -0.262792
1944 -0.669096 -0.31997
1495 -0.47597 -0.246611
1045 -0.529884 -0.211689
1058 -0.490497 -0.0812418
1141 -0.472614 -0.462287
1763 -0.342687 -0.0151304
310 -0.752247 -0.498871
827 -0.401366 0.036745
1081 -0.384598 -0.0309496
190 -0.461498 -0.273864
1759 -0.344768 -0.27067
1718 -0.391709 -0.0621599
942 -0.420258 -0.369339
1975 -0.743281 -0.470786
1974 -0.705295 -0.15594
1780 -0.279734 -0.264769
1238 -1.09696 -0.583122
1821 -0.189072 -0.282371
1108 -0.752578 -0.361559
1175 -0.582904 -0.2009
386 -0.70925 -0.375119
420 -0.391765 -0.280819
972 -0.465985 -0.0676427
961 -0.344871 -0.193288
1215 -0.636997 -0.186755
851 -0.434741 -0.0257972
651 -0.423241 0.0658831
555 -0.414172 -0.219741
582 -0.458939 -0.214557
391 -0.466851 -0.410114
1197 -0.377015 -0.113031
1487 -0.549301 -0.366398
128 -0.394833 -0.459998
876 -0.528947 -0.25639
385 -0.331981 -0.390252
748 -0.361928 -0.116729
1542 -0.490091 -0.147182
441 -0.458779 -0.488654
1271 -0.383441 -0.459454
1654 -0.599626 -0.0152041
1168 -0.382918 -0.340406
393 -0.282893 -0.0389257
1841 -0.287711 -0.124025
365 -0.386383 -0.380878
937 -0.529851 -0.141203
1460 -0.557829 -0.414116
1880 -0.163837 -0.29336
738 -0.557854 -0.275191
1883 -0.176888 -0.292044
1284 -0.44997 -0.18668
609 -0.519118 0.00450891
1280 -0.561815 -0.2422
1619 -0.646141 -0.20866
1307 -0.501347 -0.358582
1176 -0.612027 -0.151515
610 -0.455101 -0.167384
1949 -0.853603 -0.344932
1948 -0.473411 -0.195652
1428 -0.35706 -0.138364
1429 -0.472023 -0.379822
1714 -0.323284 -0.0822462
1519 -0.682585 -0.233982
262 -0.880966 -0.360307
194 -0.846112 -0.686671
1555 -0.49826 -0.207153
1155 -0.300306 -0.0745957
949 -0.559066 -0.181663
1341 -0.285334 -0.390981
1723 -0.362852 -0.206511
1209 -0.332389 -0.491017
637 -0.259554 -0.263814
1105 -0.373317 -0.242636
1107 -0.836217 -0.175222
1523 -0.554421 -0.331866
339 -0.729002 -0.164715
1479 -0.850551 -0.218151
1480 -0.693562 -0.476023
1005 -0.482582 -0.454353
1711 -0.452261 -0.376589
1470 -0.584573 -0.246274
993 -0.705122 -0.521503
58 -0.550039 -0.277643
588 -0.362279 -0.303534
1382 -0.469839 -0.121688
1824 -0.205075 0.0757552
1196 -0.442856 -0.427681
606 -0.376735 -0.135474
1612 -0.29818 -0.0143344
1607 -0.601223 -0.461194
1580 -0.646848 -0.586699
1579 -0.832136 -0.280195
139 -0.72206 -0.0734193
1574 -0.710069 -0.358717
1461 -0.384049 0.0487262
1199 -0.282693 -0.358086
1847 -0.195234 -0.150145
1634 -0.852809 -0.145153
501 -0.473712 -0.0789868
1797 -0.318574 -0.308372
1286 -0.95195 -0.398355
1647 -0.306767 -0.354938
1261 -0.346715 -0.371076
296 -0.465403 -0.324874
1569 -0.754469 -0.470965
205 -0.635756 -0.0385414
221 -0.449678 -0.470506
999 -0.483685 -0.350257
404 -0.613762 -0.220796
243 -0.754535 -0.200399
1265 -0.451694 -0.407963
1877 -0.243565 -0.285861
1289 -0.583171 -0.323037
585 -0.536276 0.0274772
866 -0.464463 -0.283594
867 -0.629042 -0.553027
868 -0.436171 -0.125152
1206 -0.489571 -0.38198
1309 -0.727056 -0.155881
1322 -0.673347 -0.547887
1205 -0.492904 -0.318965
1662 -0.646348 -0.390581
1663 -0.629376 -0.440687
1741 -0.336937 0.0853431
1025 -0.330282 -0.157693
1903 -0.273496 -0.253587
532 -0.536775 -0.117609
535 -0.564778 -0.343649
1646 -0.680021 -0.275885
1538 -0.684077 -0.236005
419 -0.312218 -0.337991
23 -0.492336 -0.163114
737 -0.914035 -0.186008
102 -0.355575 -0.155446
1324 -0.587339 -0.504713
1100 -0.592873 -0.396703
980 -0.530326 0.0124276
921 -0.325893 -0.180563
1747 -0.411179 -0.0443589
953 -0.483515 -0.0753538
1179 -0.257353 -0.130161
1518 -0.26637 -0.455102
101 -0.314313 -0.313943
1660 -0.241566 -0.37523
1952 -0.693263 -0.00956515
1388 -0.755922 -0.370577
1715 -0.626133 -0.211747
951 -0.545324 -0.416524
1552 -0.443978 -0.329402
289 -0.617006 -0.137722
1 -0.857642 -0.140191
788 -0.454864 -0.0378241
1531 -0.374857 -0.148101
1361 -0.668354 -0.464123
88 -0.540305 -0.340068
337 -0.491061 -0.280618
1086 -0.581103 -0.410301
667 -0.775877 -0.168655
1846 -0.263406 -0.283626
1254 -0.744974 -0.58072
1716 -0.487098 -0.491609
148 -0.502089 -0.174727
1191 -0.791424 -0.327995
1620 -0.390285 -0.321409
728 -0.444018 -0.195013
992 -0.637686 -0.397824
259 -0.454795 -0.126946
258 -0.77594 -0.41656
270 -0.549665 -0.506145
415 -0.595152 -0.0142187
494 -0.200059 -0.339432
1445 -0.861296 -0.247962
1061 -0.341952 -0.172571
1848 -0.0943496 0.0069857
1144 -0.449203 -0.144848
1544 -0.387276 -0.0890999
1514 -0.818365 -0.333414
1513 -0.505668 -0.377894
377 -0.536277 -0.52656
744 -0.301712 -0.345273
176 -0.691427 -0.164368
178 -0.600451 -0.15123
1315 -0.554156 0.00261501
1843 -0.294101 -0.0277818
1087 -0.422801 -0.362146
1040 -0.260664 -0.450352
423 -0.525048 -0.597754
1004 -0.471346 -0.0934045
1932 -0.563418 -0.119245
1500 -0.721906 -0.165315
1562 -0.475273 0.0341079
486 -0.217454 -0.289242
1456 -0.68261 -0.50256
1873 -0.318446 -0.0513446
520 -0.439975 -0.45425
241 -0.556303 -0.380735
1447 -0.728728 -0.210679
757 -0.477064 -0.259622
1270 -0.357841 -0.317854
825 -0.391599 -0.0456372
828 -0.358202 -0.33031
251 -0.306242 -0.0841992
838 -0.264207 -0.207331
1914 -0.425478 0.0557104
397 -0.450646 -0.12337
1916 -0.27702 -0.264081
300 -0.544412 -0.543368
62 -0.910232 -0.461759
478 -0.481785 -0.146257
1099 -0.74124 -0.163966
1543 -0.459247 -0.268639
1047 -0.404649 -0.0923662
908 -0.52805 -0.255899
1761 -0.603202 -0.212924
1665 -0.34897 -0.184825
550 -0.384037 -0.455518
1590 -0.309393 -0.0391297
1836 -0.273921 -0.117595
144 -0.743424 -0.241074
1321 -0.474166 -0.062259
227 -0.873993 -0.489856
250 -0.657784 -0.148716
183 -0.529091 -0.526957
660 -0.52407 -0.557308
1773 -0.312871 -0.174602
901 -0.711953 -0.502565
1713 -0.472193 -0.28175
1812 -0.36199 0.0722776
1249 -0.489346 -0.338325
1214 -0.544798 -0.278627
947 -0.449547 -0.0586157
1532 -0.631307 -0.492404
1533 -0.527177 -0.5652
1274 -0.353751 -0.113075
707 -0.935056 -0.15045
1772 -0.388118 -0.0272249
986 -0.39864 -0.183842
1293 -0.464255 -0.241079
1869 -0.0599327 -0.356576
1400 -0.640519 -0.472877
971 -0.54483 -0.231565
1391 -0.641703 -0.0998402
514 -0.784489 -0.385243
1688 -0.299278 -0.419713
1547 -0.622751 -0.302559
1801 -0.797235 -0.265444
1802 -0.755612 -0.224242
192 -0.675834 -0.265271
1804 -0.59628 -0.63147
1623 -0.666028 -0.134609
1587 -0.895118 -0.271917
1680 -0.705051 -0.00909945
888 -0.47349 -0.364344
558 -0.377037 -0.121782
1630 -0.597307 -0.285165
623 -0.507337 -0.0432953
1224 -0.394076 -0.222774
1829 -0.125483 -0.295928
1825 -0.271312 0.106284
1432 -0.969199 -0.1732
1437 -0.614198 -0.0694519
619 -0.475636 -0.0764917
298 -0.681696 -0.36203
285 -0.834625 -0.41025
1344 -0.405165 -0.270263
1080 -0.354811 -0.222791
428 -0.463722 -0.0522729
451 -0.169574 -0.40408
1912 -0.445643 0.0244982
1724 -0.284676 -0.280999
474 -0.29858 -0.149995
1431 -0.618593 -0.495953
1436 -0.536227 -0.402189
245 -0.61211 -0.413937
321 -0.614891 -0.621315
1960 -0.59998 -0.336063
1288 -0.384583 -0.377039
1509 -0.450474 -0.39507
1510 -0.920707 -0.23839
1093 -0.576357 -0.0978334
1512 -0.413281 -0.214449
376 -0.627631 -0.311716
1169 -0.245285 -0.441333
1267 -0.207079 -0.340647
152 -0.429143 -0.411128
1781 -0.440723 -0.0205794
1731 -0.183386 -0.278904
450 -0.404452 -0.0443028
1770 -0.464499 -0.22448
806 -0.435855 -0.179802
783 -0.641925 -0.189636
1695 -0.466809 -0.288396
1693 -0.54143 -0.426458
1697 -0.537349 -0.319505
299 -0.69644 -0.163122
1453 -0.628981 -0.379676
1615 -0.443537 -0.250287
1887 -0.353759 -0.0868163
1858 -0.358139 0.00805094
1973 -0.929898 -0.078844
1617 -0.269934 -0.142708
1218 -0.533832 0.019998
1075 -0.248959 -0.156655
1656 -0.821274 -0.291055
345 -0.635185 -0.294984
1840 -0.232554 -0.26359
638 -0.446802 -0.284132
1618 -0.350979 -0.178948
1961 -0.806873 -0.114191
1414 -0.373898 -0.215023
1602 -0.405702 -0.456598
1328 -0.652371 -0.01864
150 -0.503013 -0.391612
1439 -0.651866 -0.222241
1438 -0.553232 -0.622764
713 -0.449171 -0.220218
396 -0.3057 -0.154705
1250 -0.478014 -0.355833
1762 -0.254276 -0.354604
249 -0.554845 -0.521613
1971 -0.805679 -0.102009
904 -0.675392 -0.154158
1501 -0.912558 -0.789906
97 -0.556149 0.017001
1734 -0.341276 -0.186556
496 -0.537982 -0.0513713
434 -0.392893 -0.24592
1920 -0.281609 -0.0992098
608 -0.25664 -0.141632
1037 -0.483887 -0.104664
811 -0.409907 -0.106336
769 -0.236152 -0.128992
680 -0.323223 -0.398808
1667 -0.393088 -0.222019
123 -0.69141 -0.266894
593 -0.568041 -0.147416
1394 -0.669152 -0.401676
683 -0.531296 -0.339232
3 -0.315357 -0.443772
931 -0.40816 -0.141972
471 -0.523095 -0.211694
1861 -0.182958 -0.226855
779 -0.27573 -0.247014
1548 -0.386032 -0.118825
617 -0.383872 -0.216608
642 -0.217914 -0.00999907
616 -0.470513 -0.00272011
1921 -0.449022 0.0821129
1469 -0.850372 -0.218434
1106 -0.728682 -0.411027
61 -0.683593 -0.114464
1565 -0.36183 -0.333378
771 -0.63942 -0.0592344
1064 -0.355765 -0.0463879
614 -0.0784119 -0.0987414
584 -0.369598 -0.31335
1964 -0.769266 -0.160868
437 -0.469946 -0.244982
456 -0.272754 -0.0652869
1115 -0.658515 -0.103673
1114 -0.683487 -0.517146
1816 -0.232681 -0.338334
955 -0.482525 -0.13035
1520 -0.369195 -0.0367765
424 -0.499023 -0.133732
37 -0.41489 -0.0547366
1118 -0.344836 -0.390416
360 -0.572015 -0.111501
934 -0.599074 -0.0843734
1174 -0.658041 -0.44129
1094 -0.574096 -0.545086
112 -0.561079 -0.463411
1481 -0.429493 -0.166
247 -0.609687 -0.0707037
132 -0.581974 -0.0306679
66 -0.354229 -0.516593
1476 -0.778286 -0.0999828
903 -0.541599 -0.288761
1318 -0.560612 -0.350187
137 -0.531621 0.0251951
1651 -0.636696 -0.166061
1507 -0.757663 -0.262335
28 -0.338467 -0.0998838
679 -0.402227 -0.152671
676 -0.642655 -0.114251
1832 -0.0495068 -0.319926
577 -0.466485 -0.03612
1041 -0.384691 -0.347111
1082 -0.795661 -0.475665
816 -0.443888 0.101492
1258 -0.543075 0.0519781
795 -0.603443 -0.408002
1491 -0.784273 -0.377321
1894 -0.375265 0.0425754
1208 -0.413099 -0.362479
1897 -0.147655 -0.343914
597 -0.292634 -0.267332
1219 -0.369134 -0.407436
1220 -0.723756 -0.451493
1310 -0.605863 -0.1973
758 -0.454754 -0.366562
366 -0.772634 -0.13553
1471 -0.499069 -0.22628
307 -0.714697 -0.516277
1922 -0.440597 -0.0923524
1917 -0.366803 0.0264212
1090 -0.462604 -0.340378
1459 -0.485095 -0.421698
1616 -0.340013 -0.12938
1413 -0.464204 -0.398025
1210 -0.834998 -0.540652
1594 -0.460749 -0.462669
1477 -0.403721 -0.179002
824 -0.409681 -0.0551262
1262 -0.414631 -0.111623
1342 -0.296848 -0.0839839
1567 -0.583826 -0.357739
565 -0.325526 -0.0117221
1871 -0.352556 -0.0910348
1503 -0.372429 -0.29427
1186 -0.38098 -0.116714
220 -0.582644 -0.409103
1484 -0.56493 -0.390628
353 -0.657412 -0.0933119
729 -0.196404 -0.241
219 -0.435384 -0.296995
1034 -0.360177 -0.215364
1448 -0.556125 -0.0143224
1385 -0.477049 -0.314434
1687 -0.6622 -0.351596
830 -0.34892 -0.180412
818 -0.581048 -0.111305
1468 -0.71416 -0.0497123
687 -0.250016 -0.294855
948 -0.348229 -0.191086
847 -0.243847 -0.16456
1029 -0.255318 -0.0510614
1049 -0.496149 0.0324675
1399 -0.926781 -0.414952
158 -0.614962 -0.216746
743 -0.380366 -0.128803
804 -0.289364 0.0128249
1443 -0.563898 -0.0310197
1408 -0.41675 -0.266944
110 -0.458014 0.0204865
1868 -0.385228 -0.0192898
1918 -0.327729 -0.309221
1925 -0.458004 -0.537439
1563 -0.630887 0.0331623
781 -0.277048 -0.335869
1684 -0.763545 -0.100644
1681 -0.288751 -0.276723
1947 -0.779762 -0.0960759
327 -0.434776 -0.133837
1068 -0.513728 -0.485424
1789 -0.269727 -0.321946
1769 -0.440651 -0.0961466
1198 -0.440649 -0.309753
561 -0.390816 -0.368437
1504 -0.459749 -0.401108
1502 -0.728243 -0.345022
1278 -0.629616 -0.391236
1234 -0.589851 -0.196104
1109 -0.762773 -0.536244
188 -0.523453 -0.122828
936 -0.492274 0.0714056
1637 -0.40107 -0.33328
1457 -0.710615 -0.144695
1077 -0.194694 -0.23674
615 -0.407037 0.0423601
760 -0.239282 -0.253178
1528 -0.888601 -0.488519
1644 -0.644025 -0.246535
1240 -0.741078 -0.429489
508 -0.409297 -0.265171
1962 -0.736733 -0.148096
316 -0.449559 -0.44381
688 -0.417035 0.0108109
821 -0.206814 -0.154669
840 -0.452966 -0.0778315
1852 -0.258106 -0.185688
1936 -0.317712 -0.30711
1028 -0.458357 -0.453872
48 -0.695838 -0.0952673
1534 -0.410275 -0.196175
1806 -0.73926 -0.199042
341 -0.45043 -0.158384
92 -0.472644 -0.143769
1810 -0.119371 -0.206423
823 -0.27856 -0.107692
260 -0.386426 -0.312858
1252 -0.768355 -0.171823
863 -0.348151 -0.161058
492 -0.172484 -0.182938
1272 -0.497727 -0.411727
1588 -0.478773 -0.227522
1070 -0.403853 -0.072399
1451 -0.663109 -0.24631
1645 -0.394467 -0.289481
848 -0.262409 -0.076347
1664 -0.35208 -0.19783
1194 -0.220694 -0.390108
1290 -0.459458 -0.422289
624 -0.60093 -0.00128061
1795 -0.843811 -0.195802
1794 -0.524645 -0.543957
1352 -0.567004 -0.316671
461 -0.267267 -0.152476
1517 -0.556551 -0.33871
1938 -0.443913 -0.26569
25 -0.696655 -0.166877
965 -0.449693 -0.054519
983 -0.480512 -0.218596
1888 -0.245412 -0.123065
480 -0.349452 -0.276813
519 -0.706754 -0.187165
1302 -0.471851 -0.115124
1158 -0.483105 -0.193088
1834 -0.378837 -0.0557494
1827 -0.222701 -0.168668
1362 -0.38512 -0.0681575
563 -0.337334 -0.36856
1958 -0.796038 -0.297088
645 -0.315299 0.0319975
5 -0.733561 -0.411289
1793 -0.356034 -0.0191528
177 -0.674705 -0.532117
1263 -0.593933 -0.433881
1788 -0.378262 -0.189947
1146 -0.28978 -0.12266
1033 -0.109371 -0.0238928
684 -0.562335 -0.237381
425 -0.357061 -0.10665
1184 -0.323194 -0.170842
666 -0.599474 -0.0450514
1632 -0.638919 -0.0721338
1203 -0.775563 -0.158382
1698 -0.508896 -0.375396
587 -0.368144 -0.300181
189 -0.71722 -0.253238
1124 -0.818748 -0.238187
1639 -0.379688 -0.525603
1356 -0.353956 -0.307429
1796 -0.697942 -0.441318
13 -0.434881 -0.122863
47 -0.840269 -0.322263
1511 -0.466151 -0.359919
1881 -0.300396 -0.165327
1954 -0.61939 -0.513155
792 -0.429857 -0.00267985
933 -0.442192 -0.299679
671 -0.528419 -0.179237
553 -0.239746 -0.399257
1849 -0.164081 -0.207953
578 -0.224519 -0.267742
634 -0.390213 -0.332962
1180 -0.484599 -0.169802
76 -0.550699 -0.18404
75 -0.732653 -0.432312
1603 -0.498348 -0.0432155
1670 -0.272739 -0.0220001
136 -0.849208 -0.488341
653 -0.387237 -0.292623
541 -0.501833 -0.306908
1389 -0.473338 -0.128734
413 -0.51478 -0.00305005
1786 -0.42934 -0.132888
443 -0.437357 0.0478452
1306 -0.516576 -0.0829576
1940 -0.641228 -0.315806
1953 -0.680797 -0.316005
1739 -0.382536 -0.119396
745 -0.553714 -0.156824
418 -0.341336 -0.399945
264 -0.369265 -0.355224
1002 -0.659845 -0.0676044
255 -0.776033 -0.140852
1564 -0.41655 -0.186854
1550 -0.420548 -0.0842932
